,ISG15,IFI6,ISG20,IFIT3,IFIT1,B2M,IFIT2,MT2A,RSAD2,IRF7
640,0.49504408,0.3490283,0.8355988,0.0,0.0,4.311843,0.0,0.0,0.0,0.18025643
641,0.49624202,0.34970295,0.836252,0.0,0.0,4.31201,0.0,0.0,0.0,0.18059257
642,0.49744004,0.35037738,0.83690524,0.0,0.0,4.3121767,0.0,0.0,0.0,0.1809288
643,0.49863824,0.35105217,0.8375586,0.0,0.0,4.3123436,0.0,0.0,0.0,0.18126501
644,0.49983624,0.35172677,0.8382118,0.0,0.0,4.312511,0.0,0.0,0.0,0.18160118
645,0.50103545,0.3524005,0.8388646,0.0,0.0,4.312679,0.0,0.0,0.0,0.18193774
646,0.5022345,0.353074,0.8395174,0.0,0.0,4.312847,0.0,0.0,0.0,0.18227424
647,0.50343376,0.35374758,0.84017026,0.0,0.0,4.3130145,0.0,0.0,0.0,0.18261084
648,0.5046329,0.35442114,0.8408231,0.0,0.0,4.3131833,0.0,0.0,0.0,0.18294737
649,0.50583225,0.3550947,0.8414759,0.0,0.0,4.3133507,0.0,0.0,0.0,0.18328385
650,0.5070317,0.35576817,0.84212875,0.0,0.0,4.313519,0.0,0.0,0.0,0.18362041
651,0.5082308,0.35644177,0.84278166,0.0,0.0,4.313688,0.0,0.0,0.0,0.18395704
652,0.50942993,0.3571152,0.84343445,0.0,0.0,4.3138556,0.0,0.0,0.0,0.1842935
653,0.51062965,0.35778844,0.8440873,0.0,0.0,4.314024,0.0,0.0,0.0,0.18463014
654,0.51183355,0.35845885,0.844741,0.0,0.0,4.3141932,0.0,0.0,0.0,0.18496807
655,0.51303756,0.35912934,0.84539485,0.0,0.0,4.3143616,0.0,0.0,0.0,0.18530579
656,0.51424146,0.3597998,0.8460487,0.0,0.0,4.314531,0.0,0.0,0.0,0.18564358
657,0.5154455,0.36047053,0.8467027,0.0,0.0,4.3146996,0.0,0.0,0.0,0.18598127
658,0.5166503,0.36114186,0.84735763,0.0,0.0,4.314869,0.0,0.0,0.0,0.18631853
659,0.51785547,0.36181352,0.8480124,0.0,0.0,4.315038,0.0,0.0,0.0,0.18665585
660,0.5190604,0.36248502,0.84866744,0.0,0.0,4.315208,0.0,0.0,0.0,0.18699321
661,0.52026546,0.36315653,0.8493222,0.0,0.0,4.3153777,0.0,0.0,0.0,0.1873305
662,0.52147055,0.36382812,0.84997725,0.0,0.0,4.3155475,0.0,0.0,0.0,0.18766777
663,0.52267534,0.36449957,0.8506321,0.0,0.0,4.3157167,0.0,0.0,0.0,0.18800497
664,0.5238801,0.36517096,0.8512868,0.0,0.0,4.315886,0.0,0.0,0.0,0.18834224
665,0.52508533,0.36584264,0.8519418,0.0,0.0,4.3160553,0.0,0.0,0.0,0.1886796
666,0.5262902,0.36651418,0.8525966,0.0,0.0,4.3162246,0.0,0.0,0.0,0.18901685
667,0.52749515,0.3671857,0.8532516,0.0,0.0,4.3163934,0.0,0.0,0.0,0.18935412
668,0.5287001,0.36785713,0.8539066,0.0,0.0,4.3165636,0.0,0.0,0.0,0.1896914
669,0.52990496,0.36852857,0.8545613,0.0,0.0,4.3167334,0.0,0.0,0.0,0.19002871
670,0.53111017,0.36920017,0.85521626,0.0,0.0,4.316903,0.0,0.0,0.0,0.19036601
671,0.53231514,0.36987168,0.8558712,0.0,0.0,4.317072,0.0,0.0,0.0,0.19070326
672,0.53352004,0.37054342,0.856526,0.0,0.0,4.3172417,0.0,0.0,0.0,0.19104062
673,0.5347248,0.3712147,0.85718083,0.0,0.0,4.3174114,0.0,0.0,0.0,0.1913778
674,0.5359299,0.37188625,0.8578358,0.0,0.0,4.317581,0.0,0.0,0.0,0.19171508
675,0.53713495,0.37255788,0.8584907,0.0,0.0,4.31775,0.0,0.0,0.0,0.19205245
676,0.53833985,0.37322918,0.85914546,0.0,0.0,4.3179197,0.0,0.0,0.0,0.19238974
677,0.53954476,0.3739007,0.8598004,0.0,0.0,4.318089,0.0,0.0,0.0,0.19272707
678,0.5407496,0.37457228,0.86045533,0.00011795759,0.0,4.318258,0.0,0.0,0.0,0.19306423
679,0.54195464,0.37524366,0.86111027,0.0009212792,0.0,4.318428,0.0,0.0,0.0,0.19340158
680,0.54315966,0.37591535,0.8617651,0.0017244816,0.0,4.3185973,0.0,0.0,0.0,0.19373886
681,0.5443646,0.37658674,0.86241996,0.0025275946,0.0,4.318767,0.0,0.0,0.0,0.19407614
682,0.5455696,0.3772583,0.8630749,0.0033307374,0.0,4.318937,0.0,0.0,0.0,0.19441348
683,0.5467743,0.37792993,0.8637298,0.0041339397,0.0,4.319106,0.0,0.0,0.0,0.19475076
684,0.54797935,0.37860134,0.86438453,0.004936993,0.0,4.3192754,0.0,0.0,0.0,0.19508797
685,0.5491843,0.37927276,0.8650394,0.005740136,0.0,4.3194447,0.0,0.0,0.0,0.19542524
686,0.55038935,0.3799444,0.8656943,0.006543398,0.0,4.3196144,0.0,0.0,0.0,0.19576257
687,0.5515944,0.38061592,0.8663493,0.00734666,0.0,4.319784,0.0,0.0,0.0,0.19609971
688,0.5527993,0.3812874,0.86700416,0.008149803,0.0,4.3199534,0.0,0.0,0.0,0.19643705
689,0.55400413,0.38195887,0.867659,0.008952796,0.0,4.320123,0.0,0.0,0.0,0.19677441
690,0.5552094,0.3826304,0.86831385,0.009756148,0.0,4.3202925,0.0,0.0,0.0,0.19711171
691,0.5564141,0.3833019,0.86896896,0.01055944,0.0,4.320462,0.0,0.0,0.0,0.19744894
692,0.55761915,0.38397333,0.8696238,0.011362404,0.0,4.3206306,0.0,0.0,0.0,0.19778618
693,0.558824,0.3846449,0.8702786,0.012165576,0.0,4.320801,0.0,0.0,0.0,0.19812347
694,0.5600292,0.38531643,0.87093353,0.012968808,0.0,4.32097,0.0,0.0,0.0,0.19846077
695,0.561231,0.38598344,0.8715879,0.013767481,0.0,4.32114,0.0,0.0,0.0,0.19879766
696,0.56242806,0.38664788,0.87223965,0.014561921,0.0,4.321306,0.0,0.0,0.0,0.19913411
697,0.5636224,0.38731298,0.8728891,0.015354812,0.0,4.3214717,0.0,0.0,0.0,0.19947097
698,0.5648165,0.38797793,0.8735385,0.016147614,0.0,4.3216367,0.0,0.0,0.0,0.19980758
699,0.5660106,0.38864297,0.87418795,0.016940653,0.0,4.3218017,0.0,0.0,0.0,0.20014422
700,0.567205,0.38930804,0.8748374,0.017733634,0.0,4.321966,0.0,0.0,0.0,0.200481
701,0.5683999,0.38997328,0.87548685,0.01852715,0.0,4.3221307,0.0,0.0,0.0,0.20081729
702,0.56959534,0.39063868,0.87613636,0.019321263,0.0,4.322296,0.0,0.0,0.0,0.20115373
703,0.57079065,0.39130405,0.8767861,0.020115316,0.0,4.3224607,0.0,0.0,0.0,0.2014901
704,0.5719859,0.39196914,0.8774357,0.02090934,0.0,4.3226266,0.0,0.0,0.0,0.20182644
705,0.5731814,0.3926346,0.8780853,0.021703273,0.0,4.3227916,0.0,0.0,0.0,0.2021629
706,0.5743782,0.39330024,0.87873524,0.02249682,0.0,4.322957,0.0,0.0,0.0,0.20249996
707,0.5755748,0.39396602,0.8793851,0.023290753,0.0,4.323123,0.0,0.0,0.0,0.20283698
708,0.57676977,0.39463028,0.88003427,0.024083942,0.0,4.323288,0.0,0.0,0.0,0.20317101
709,0.57796335,0.3952938,0.8806828,0.024876744,0.0,4.323451,0.0,0.0,0.0,0.20350331
710,0.57915705,0.39595723,0.88133144,0.025669515,0.0,4.3236146,0.0,0.0,0.0,0.20383559
711,0.5803509,0.3966207,0.88198,0.026462525,0.0,4.3237786,0.0,0.0,0.0,0.20416784
712,0.5815447,0.39728418,0.8826287,0.027255535,0.0,4.3239427,0.0,0.0,0.0,0.20450006
713,0.5827383,0.39794755,0.8832773,0.028048337,0.0,4.3241067,0.0,0.0,0.0,0.20483232
714,0.5839319,0.39861095,0.8839258,0.028841019,0.0,4.3242702,0.0,0.0,0.0,0.20516445
715,0.58512574,0.39927447,0.8845744,0.029634058,0.0,4.3244343,0.0,0.0,0.0,0.20549662
716,0.5863194,0.39993787,0.88522303,0.030427009,0.0,4.324598,0.0,0.0,0.0,0.20582883
717,0.5875131,0.40060145,0.88587165,0.03121996,0.0,4.324762,0.0,0.0,0.0,0.20616119
718,0.588707,0.4012649,0.88652027,0.03201282,0.0,4.324926,0.0,0.0,0.0,0.20649345
719,0.5899004,0.4019283,0.8871689,0.03280571,0.0,4.32509,0.0,0.0,0.0,0.20682561
720,0.59109426,0.4025918,0.8878174,0.03359866,0.0,4.3252535,0.0,0.0,0.0,0.20715784
721,0.592288,0.40325525,0.8884661,0.034391552,0.0,4.325417,0.0,0.0,0.0,0.20749012
722,0.59348166,0.4039187,0.8891146,0.035184443,0.0,4.3255806,0.0,0.0,0.0,0.20782237
723,0.5946755,0.4045822,0.8897631,0.035977304,0.0,4.3257446,0.0,0.0,0.0,0.20815459
724,0.5958691,0.4052456,0.890412,0.036770165,0.0,4.3259087,0.0,0.0,0.0,0.20848681
725,0.5970627,0.40590897,0.89106035,0.037562966,0.0,4.3260727,0.0,0.0,0.0,0.20881894
726,0.59825647,0.40657252,0.89170897,0.038355917,0.0,4.3262362,0.0,0.0,0.0,0.20915124
727,0.5994503,0.40723607,0.8923576,0.039148897,0.0,4.3264003,0.0,0.0,0.0,0.20948353
728,0.600644,0.4078994,0.8930061,0.039941877,0.0,4.326564,0.0,0.0,0.0,0.20981573
729,0.60183764,0.4085629,0.8936548,0.04073465,0.0,4.3267274,0.0,0.0,0.0,0.21014795
730,0.6030314,0.40922633,0.8943034,0.04152739,0.0,4.3268914,0.0,0.0,0.0,0.21048018
731,0.6042252,0.40988988,0.89495206,0.04232061,0.0,4.3270555,0.0,0.0,0.0,0.21081242
732,0.6054191,0.41055423,0.89560163,0.04311323,0.0,4.3272204,0.0,0.0,0.0,0.21114491
733,0.60661316,0.41121924,0.896252,0.043905735,0.0,4.3273864,0.0,0.0,0.0,0.21147743
734,0.6078073,0.411884,0.8969022,0.044698417,0.0,4.3275514,0.0,0.0,0.0,0.21181002
735,0.6090014,0.41254908,0.89755243,0.04549104,0.0,4.327717,0.0,0.0,0.0,0.21214266
736,0.6101956,0.41321406,0.8982028,0.046283722,0.0,4.3278832,0.0,0.0,0.0,0.21247517
737,0.61138976,0.41387916,0.8988533,0.047076285,0.0,4.328049,0.0,0.0,0.0,0.21280782
738,0.61258376,0.414544,0.89950335,0.04786873,0.0,4.328214,0.0,0.0,0.0,0.21314043
739,0.6137778,0.415209,0.90015376,0.04866138,0.0,4.3283796,0.0,0.0,0.0,0.21347307
740,0.61497205,0.415874,0.90080404,0.049453944,0.0,4.328546,0.0,0.0,0.0,0.21380563
741,0.61616623,0.41653892,0.90145445,0.050246656,0.0,4.328711,0.0,0.0,0.0,0.21413825
742,0.6173603,0.41720396,0.9021047,0.05103928,0.0,4.328877,0.0,0.0,0.0,0.21447083
743,0.61855376,0.41786885,0.9027549,0.051831156,0.0,4.329043,0.0,0.0,0.0,0.21480338
744,0.6197468,0.41853356,0.903405,0.052622825,0.0,4.3292093,0.0,0.0,0.0,0.21513592
745,0.62093973,0.4191985,0.904055,0.053414583,0.0,4.3293753,0.0,0.0,0.0,0.21546827
746,0.6221329,0.4198634,0.9047049,0.054206192,0.0,4.3295417,0.0,0.0,0.0,0.21580085
747,0.6233209,0.42052853,0.9053526,0.054997176,0.0,4.3297033,0.0,0.0,0.0,0.21613368
748,0.6245086,0.42119354,0.9060002,0.05578816,0.0,4.329864,0.0,0.0,0.0,0.21646665
749,0.6256962,0.4218586,0.9066476,0.056579113,0.0,4.3300247,0.0,0.0,0.0,0.21679935
750,0.6268839,0.42252377,0.9072951,0.05736983,0.0,4.3301854,0.0,0.0,0.0,0.21713236
751,0.62807167,0.42318895,0.90794253,0.0581609,0.0,4.330347,0.0,0.0,0.0,0.21746522
752,0.6292594,0.42385408,0.9085902,0.058951914,0.0,4.330508,0.0,0.0,0.0,0.21779817
753,0.63044715,0.42451897,0.90923774,0.05974281,0.0,4.3306684,0.0,0.0,0.0,0.21813104
754,0.6316355,0.42518425,0.9098854,0.060533702,0.0,4.33083,0.0,0.0,0.0,0.21846399
755,0.6328254,0.42584947,0.91053367,0.061324418,0.0,4.330992,0.0,0.0,0.0,0.21879724
756,0.6340153,0.4265148,0.91118217,0.062115252,0.0,4.3311543,0.0,0.0,0.0,0.21913056
757,0.6352052,0.4271801,0.91183037,0.06290585,0.0,4.331317,0.0,0.0,0.0,0.21946377
758,0.6363952,0.42784554,0.9124788,0.06369668,0.0,4.331479,0.0,0.0,0.0,0.21979712
759,0.6375851,0.42851087,0.9131272,0.06448749,0.0,4.331641,0.0,0.0,0.0,0.22013037
760,0.638775,0.42917615,0.91377556,0.06527811,0.0,4.331804,0.0,0.0,0.0,0.2204636
761,0.63996494,0.42984143,0.91442394,0.06606898,0.0,4.331966,0.0,0.0,0.0,0.22079688
762,0.64115494,0.43050686,0.9150724,0.06685978,0.0,4.3321276,0.0,0.0,0.0,0.22113022
763,0.6423451,0.4311723,0.91572076,0.0676505,0.0,4.33229,0.0,0.0,0.0,0.2214635
764,0.643535,0.43183762,0.9163691,0.06844136,0.0,4.332453,0.0,0.0,0.0,0.22179678
765,0.6447247,0.43250287,0.9170174,0.06923193,0.0,4.3326144,0.0,0.0,0.0,0.22213003
766,0.6458903,0.43315482,0.9176536,0.070007294,0.0,4.332771,0.0,0.0,0.0,0.22246166
767,0.6470534,0.43380553,0.9182886,0.07078102,0.0,4.3329263,0.0,0.0,0.0,0.22279325
768,0.6482166,0.4344563,0.91892374,0.07155466,0.0,4.3330812,0.0,0.0,0.0,0.2231247
769,0.64937997,0.43510693,0.91955876,0.07232845,0.0,4.333236,0.0,0.0,0.0,0.22345632
770,0.65054274,0.43575752,0.9201938,0.07310206,0.0,4.3333917,0.0,0.0,0.0,0.22378767
771,0.651706,0.43640813,0.9208289,0.073875695,0.0,4.3335466,0.0,0.0,0.0,0.22411922
772,0.6528691,0.4370589,0.92146385,0.07464954,0.0,4.333702,0.0,0.0,0.0,0.22445065
773,0.6540322,0.4377096,0.9220989,0.07542309,0.0,4.333857,0.0,0.0,0.0,0.22478214
774,0.6551954,0.43836024,0.92273396,0.07619685,0.0,4.3340125,0.0,0.0,0.0,0.22511373
775,0.65635836,0.43901086,0.923369,0.07697052,0.0,4.3341675,0.0,0.0,0.0,0.22544509
776,0.6575214,0.43966147,0.9240039,0.07774413,0.0,4.334323,0.0,0.0,0.0,0.22577663
777,0.65868455,0.44031218,0.92463905,0.078517884,0.0,4.3344774,0.0,0.0,0.0,0.22610807
778,0.6598478,0.440963,0.9252741,0.07929158,0.0,4.3346334,0.0,0.0,0.0,0.22643971
779,0.66101086,0.4416136,0.92590904,0.08006528,0.0,4.334788,0.0,0.0,0.0,0.22677118
780,0.662174,0.44226417,0.926544,0.08083898,0.0,4.3349433,0.0,0.0,0.0,0.22710264
781,0.6633371,0.44291484,0.9271791,0.08161259,0.0,4.3350983,0.0,0.0,0.0,0.22743404
782,0.66450024,0.44356567,0.9278141,0.082386285,0.0,4.335254,0.0,0.0,0.0,0.2277655
783,0.6656633,0.4442162,0.9284493,0.08315995,0.0,4.335409,0.0,0.0,0.0,0.22809708
784,0.6668263,0.44486693,0.9290843,0.08393362,0.0,4.335564,0.0,0.0,0.0,0.2284286
785,0.6679895,0.4455175,0.92971927,0.08470735,0.0,4.3357196,0.0,0.0,0.0,0.22876006
786,0.6691526,0.4461683,0.9303543,0.08548099,0.0,4.3358746,0.0,0.0,0.0,0.22909161
787,0.6703156,0.4468189,0.9309894,0.0862546,0.0,4.3360295,0.0,0.0,0.0,0.22942297
788,0.67147875,0.44746962,0.9316243,0.087028295,0.0,4.336185,0.0,0.0,0.0,0.22975451
789,0.672642,0.44812024,0.9322594,0.08780205,0.0,4.3363404,0.0,0.0,0.0,0.23008606
790,0.6738049,0.44877088,0.9328943,0.08857566,0.0,4.3364954,0.0,0.0,0.0,0.23041746
791,0.6749681,0.44942164,0.9335294,0.08934939,0.0,4.336651,0.0,0.0,0.0,0.23074901
792,0.67612803,0.4500693,0.934163,0.09012142,0.0,4.336799,0.0,0.0,0.0,0.23107734
793,0.6772879,0.4507169,0.9347965,0.09089336,0.0,4.3369465,0.0,0.0,0.0,0.23140556
794,0.6784497,0.4513626,0.93543065,0.0916667,0.0,4.3370953,0.0,0.0,0.0,0.23173083
795,0.6796122,0.45200822,0.9360651,0.09244025,0.0,4.3372445,0.0,0.0,0.0,0.23205583
796,0.68077415,0.4526538,0.9366994,0.09321374,0.0,4.3373933,0.0,0.0,0.0,0.23238075
797,0.6819364,0.45329925,0.9373338,0.093987286,0.0,4.3375425,0.0,0.0,0.0,0.23270567
798,0.6830987,0.45394474,0.937968,0.094760776,0.0,4.3376913,0.0,0.0,0.0,0.23303065
799,0.684261,0.45459035,0.93860257,0.095534444,0.0,4.337841,0.0,0.0,0.0,0.23335563
800,0.6854233,0.45523587,0.9392369,0.09630799,0.0,4.33799,0.0,0.0,0.0,0.2336806
801,0.68658537,0.45588145,0.93987143,0.09708145,0.0,4.338139,0.0,0.0,0.0,0.23400542
802,0.6877477,0.45652694,0.9405057,0.09785506,0.0,4.338288,0.0,0.0,0.0,0.23433043
803,0.68890995,0.45717257,0.94114006,0.09862861,0.0,4.3384376,0.0,0.0,0.0,0.23465541
804,0.6900722,0.45781806,0.94177437,0.09940204,0.0,4.3385863,0.0,0.0,0.0,0.2349803
805,0.69123447,0.45846358,0.9424088,0.10017565,0.0,4.3387356,0.0,0.0,0.0,0.2353053
806,0.6923966,0.4591092,0.9430431,0.10094908,0.0,4.338885,0.0,0.0,0.0,0.23563018
807,0.69355893,0.45975474,0.9436774,0.10172275,0.0,4.339034,0.0,0.0,0.0,0.23595524
808,0.69472116,0.46040022,0.94431186,0.102496326,0.0,4.3391833,0.0,0.0,0.0,0.23628019
809,0.69588345,0.46104595,0.9449462,0.103269815,0.0,4.339332,0.0,0.0,0.0,0.2366051
810,0.69704574,0.46169147,0.9455806,0.104043484,0.0,4.3394814,0.0,0.0,0.0,0.23693003
811,0.6982079,0.46233684,0.9462149,0.104816854,0.0,4.3396306,0.0,0.0,0.0,0.237255
812,0.6993701,0.4629824,0.94684935,0.10559049,0.0,4.3397794,0.0,0.0,0.0,0.2375799
813,0.70053256,0.46362805,0.9474837,0.10636401,0.0,4.3399286,0.0,0.0,0.0,0.23790485
814,0.7016947,0.4642736,0.94811815,0.10713756,0.0,4.340078,0.0,7.107854e-05,0.0,0.2382298
815,0.702857,0.46491912,0.94875246,0.10791111,0.0,4.340227,0.0,0.0005824417,0.0,0.23855488
816,0.7040191,0.4655645,0.94938684,0.10868454,0.0,4.340376,0.0,0.0010938048,0.0,0.23887974
817,0.70518166,0.4662101,0.9500214,0.10945836,0.0,4.340525,0.0,0.001605168,0.0,0.23920465
818,0.7063465,0.46685642,0.9506595,0.11023316,0.0,4.3406787,0.0,0.0021150708,0.0,0.23952973
819,0.7075117,0.4675026,0.9512976,0.11100826,0.0,4.340831,0.0,0.0026251227,0.0,0.23985463
820,0.7086768,0.4681489,0.9519358,0.11178321,0.0,4.340984,0.0,0.0031351596,0.0,0.2401798
821,0.7098417,0.46879488,0.95257396,0.112558156,0.0,4.341136,0.0,0.0036451072,0.0,0.24050476
822,0.71100676,0.46944106,0.9532119,0.113333106,0.0,4.341289,0.0,0.0041550547,0.0,0.24082975
823,0.7121719,0.47008723,0.95385,0.114108145,0.0,4.341441,0.0,0.0046651214,0.0,0.2411548
824,0.71333677,0.4707335,0.9544883,0.114883184,0.0,4.3415933,0.0,0.005175039,0.0,0.24147975
825,0.7145019,0.4713797,0.9551263,0.115658015,0.0,4.341746,0.0,0.005685106,0.0,0.24180481
826,0.71566707,0.4720258,0.95576465,0.11643314,0.0,4.341899,0.0,0.006195113,0.0,0.24212982
827,0.7168319,0.4726721,0.95640254,0.117208034,0.0,4.3420515,0.0,0.0067050457,0.0,0.2424549
828,0.7179971,0.47331813,0.9570406,0.11798298,0.0,4.3422046,0.0,0.0072150677,0.0,0.24277985
829,0.71916217,0.47396445,0.9576788,0.11875799,0.0,4.3423567,0.0,0.0077251047,0.0,0.24310485
830,0.7203273,0.47461078,0.9583169,0.11953309,0.0,4.3425097,0.0,0.008235052,0.0,0.24342993
831,0.7214922,0.4752568,0.95895493,0.12030783,0.0,4.342662,0.0,0.008745,0.0,0.24375485
832,0.72265756,0.47590327,0.95959353,0.121082634,0.0,4.342815,0.0,0.009254754,0.0,0.24407986
833,0.7238232,0.4765504,0.96023273,0.12185687,0.0,4.342968,0.0,0.009763971,0.0,0.24440506
834,0.7249889,0.47719765,0.96087193,0.12263116,0.0,4.3431225,0.0,0.010273173,0.0,0.24473003
835,0.72615457,0.47784474,0.9615113,0.12340534,0.0,4.3432755,0.0,0.010782346,0.0,0.24505499
836,0.72732013,0.4784918,0.96215063,0.12417942,0.0,4.343429,0.0,0.011291429,0.0,0.24537998
837,0.72848606,0.47913906,0.96279,0.12495369,0.0,4.3435826,0.0,0.011800706,0.0,0.24570513
838,0.72965175,0.47978622,0.96342915,0.12572795,0.0,4.343736,0.0,0.012309805,0.0,0.24603017
839,0.73081744,0.4804334,0.96406865,0.12650216,0.0,4.3438897,0.0,0.012819096,0.0,0.24635518
840,0.73198307,0.4810806,0.9647078,0.12727618,0.0,4.3440437,0.0,0.01332818,0.0,0.2466802
841,0.7331488,0.48172778,0.9653472,0.12805048,0.0,4.3441973,0.0,0.013837352,0.0,0.24700528
842,0.7343145,0.48237488,0.9659863,0.1288245,0.0,4.344351,0.0,0.01434654,0.0,0.24733026
843,0.7354802,0.48302197,0.9666256,0.1295987,0.0,4.3445044,0.0,0.014855757,0.0,0.24765523
844,0.7366459,0.48366916,0.96726495,0.13037284,0.0,4.3446574,0.0,0.01536487,0.0,0.2479803
845,0.7378117,0.48431635,0.96790427,0.1311472,0.0,4.3448114,0.0,0.015874073,0.0,0.24830529
846,0.73897743,0.48496348,0.9685435,0.1319215,0.0,4.3449645,0.0,0.016383275,0.0,0.24863036
847,0.740143,0.4856106,0.96918285,0.13269547,0.0,4.345118,0.0,0.016892314,0.0,0.24895543
848,0.7413088,0.4862578,0.96982205,0.13346973,0.0,4.345272,0.0,0.017401487,0.0,0.24928048
849,0.74247444,0.48690504,0.9704614,0.13424394,0.0,4.3454256,0.0,0.017910734,0.0,0.24960554
850,0.74364007,0.48755234,0.9711008,0.13501827,0.0,4.345579,0.0,0.01842007,0.0,0.24993062
851,0.7448057,0.4881996,0.9717401,0.13579237,0.0,4.3457327,0.0,0.018929258,0.0,0.25025558
852,0.7459712,0.48884678,0.97237957,0.13656656,0.0,4.345886,0.0,0.0194384,0.0,0.2505809
853,0.74713683,0.48949412,0.9730189,0.13734096,0.0,4.3460402,0.0,0.019947663,0.0,0.250906
854,0.7483025,0.49014148,0.97365826,0.1381153,0.0,4.3461943,0.0,0.02045694,0.0,0.2512311
855,0.74946815,0.49078876,0.9742975,0.13888955,0.0,4.346348,0.0,0.020966202,0.0,0.2515562
856,0.7506337,0.49143595,0.97493684,0.13966367,0.0,4.3465014,0.0,0.021475405,0.0,0.2518812
857,0.7517994,0.49208334,0.9755762,0.14043793,0.0,4.3466544,0.0,0.021984637,0.0,0.2522063
858,0.75296485,0.49273056,0.9762155,0.14121228,0.0,4.346809,0.0,0.022493877,0.0,0.25253147
859,0.75415725,0.49339944,0.9768747,0.14200766,0.0,4.346958,0.0,0.023016691,0.0,0.25286683
860,0.75542223,0.4941265,0.9775885,0.14286044,0.0,4.3470964,0.0,0.023576751,0.0,0.25322983
861,0.7566875,0.4948539,0.97830224,0.14371371,0.0,4.347235,0.0,0.024136826,0.0,0.25359288
862,0.75795233,0.49558097,0.9790159,0.14456666,0.0,4.3473735,0.0,0.024696767,0.0,0.2539558
863,0.7592175,0.49630824,0.97972965,0.14541961,0.0,4.3475122,0.0,0.025256842,0.0,0.2543189
864,0.76048267,0.49703544,0.98044336,0.14627261,0.0,4.3476505,0.0,0.025816828,0.0,0.254682
865,0.7617476,0.49776268,0.98115706,0.14712569,0.0,4.3477883,0.0,0.026376888,0.0,0.25504506
866,0.76301277,0.49848992,0.98187065,0.14797875,0.0,4.3479276,0.0,0.026936904,0.0,0.25540814
867,0.76427746,0.49921706,0.98258424,0.1488317,0.0,4.348066,0.0,0.027496904,0.0,0.25577116
868,0.7655426,0.4999444,0.98329794,0.14968476,0.0,4.348204,0.0,0.028056942,0.0,0.25613418
869,0.7668078,0.50067157,0.9840117,0.15053779,0.0,4.348342,0.0,0.028616942,0.0,0.25649723
870,0.76807296,0.50139886,0.9847255,0.1513908,0.0,4.348481,0.0,0.029177025,0.0,0.2568603
871,0.76933795,0.5021261,0.9854391,0.15224382,0.0,4.348619,0.0,0.02973701,0.0,0.25722325
872,0.77060294,0.5028533,0.98615277,0.1530967,0.0,4.3487577,0.0,0.030297019,0.0,0.2575864
873,0.771868,0.50358045,0.9868664,0.15394977,0.0,4.348896,0.0,0.030857041,0.0,0.25794938
874,0.77313316,0.50430775,0.98758024,0.1548028,0.0,4.3490343,0.0,0.031417094,0.0,0.25831243
875,0.7743983,0.5050351,0.9882939,0.15565589,0.0,4.349173,0.0,0.0319772,0.0,0.25867552
876,0.7756633,0.5057622,0.98900765,0.15650883,0.0,4.3493114,0.0,0.032537088,0.0,0.25903863
877,0.77692825,0.5064895,0.98972136,0.15736185,0.0,4.3494496,0.0,0.033097193,0.0,0.2594016
878,0.77819335,0.5072167,0.990435,0.15821487,0.0,4.349588,0.0,0.033657193,0.0,0.2597646
879,0.77945894,0.5079443,0.99114895,0.15906808,0.0,4.3497267,0.0,0.03421686,0.0,0.26012745
880,0.7807269,0.5086734,0.99186444,0.15992256,0.0,4.349869,0.0,0.03477695,0.0,0.26048946
881,0.7819964,0.5094036,0.992581,0.16077782,0.0,4.350013,0.0,0.035337582,0.0,0.26085165
882,0.78326553,0.5101333,0.9932972,0.16163282,0.0,4.3501573,0.0,0.03589818,0.0,0.26121348
883,0.7845349,0.51086354,0.9940137,0.1624882,0.0,4.350301,0.0,0.03645882,0.0,0.26157537
884,0.78580403,0.51159346,0.99473006,0.16334336,0.0,4.350445,0.0,0.03701943,0.0,0.26193738
885,0.7870735,0.5123235,0.99544644,0.16419867,0.0,4.3505893,0.0,0.037580147,0.0,0.2622993
886,0.7883427,0.5130534,0.996163,0.16505378,0.0,4.3507338,0.0,0.038140714,0.0,0.26266125
887,0.7896121,0.5137834,0.99687934,0.16590887,0.0,4.3508773,0.0,0.0387014,0.0,0.26302326
888,0.7908813,0.51451355,0.99759567,0.1667642,0.0,4.3510213,0.0,0.039261937,0.0,0.26338527
889,0.7921506,0.5152435,0.9983121,0.16761932,0.0,4.3511653,0.0,0.03982261,0.0,0.26374713
890,0.79342127,0.51597446,0.9990294,0.16847637,0.0,4.3513117,0.0,0.040382884,0.0,0.26410824
891,0.79469335,0.5167064,0.9997478,0.16933537,0.0,4.3514595,0.0,0.040942863,0.0,0.26446837
892,0.79596555,0.5174384,1.0004662,0.17019433,0.0,4.3516083,0.0,0.041502953,0.0,0.26482838
893,0.7972373,0.51817024,1.0011845,0.17105308,0.0,4.3517556,0.0,0.042062715,0.0,0.26518843
894,0.7985095,0.5189023,1.0019028,0.17191204,0.0,4.3519044,0.0,0.04262273,0.0,0.26554847
895,0.7997817,0.5196343,1.0026212,0.17277093,0.0,4.352052,0.0,0.04318267,0.0,0.2659086
896,0.80105376,0.5203662,1.0033396,0.17362988,0.0,4.3522,0.0,0.043742664,0.0,0.26626867
897,0.80232584,0.5210982,1.0040581,0.17448884,0.0,4.352349,0.0,0.044302657,0.0,0.26662865
898,0.8035977,0.52183,1.0047762,0.17534772,0.0,4.3524966,0.0,0.044862494,0.0,0.26698872
